player_id,first_name,last_name,year,team,height,oreb_rate,dreb_rate,ast_rate,stl_rate,blk_rate,tov_rate,pts_hundred,usg_rate,per,ftr,ft_perc,fga_hundred,two_perc,two_m_ast,fga_dunk_perc,three_a_rate,three_a_corner_perc,three_perc,three_m_ast,zero_three_a_perc,three_ten_a_perc,ten_threep_a_perc,cluster,new_position,old_position,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2010jmcrobertsind,josh,mcroberts,2010,ind,82,7.6,18.8,15,1.5,2.6,17.5,16.9,14.7,16,0.308,0.739,12.2,0.577,0.654,0.202,0.155,0.133,0.383,1,0.479,0.179,0.186,8,Skilled Forward,PF,1.47E-103,8.75E-05,2.01E-18,0,0.0029388,9.26E-137,0,0.996973736,4.59E-13
2014laldridgepor,lamarcus,aldridge,2014,por,83,7.7,22.9,9.2,1,1.9,7.2,33.7,30.2,22.8,0.256,0.845,28.7,0.475,0.468,0.02,0.074,0.295,0.352,0.919,0.192,0.164,0.571,8,Skilled Forward,PF,4.69E-25,4.10E-06,6.76E-10,0,3.43E-05,6.60E-27,0,0.996869739,0.003091816
2009rhibbertind,roy,hibbert,2009,ind,86,9.4,15.5,13.5,0.7,4.6,14.1,23,22.2,16.2,0.286,0.754,19,0.495,0.503,0.065,0.008,0.667,0.5,1,0.38,0.352,0.261,8,Skilled Forward,C,1.35E-117,5.17E-18,1.83E-54,0,0.003247464,1.80E-31,0,0.996752536,1.51E-50
2014tyoungmin,thaddeus,young,2014,min,80,5.2,12.5,14.7,2.7,0.8,9.7,21.7,21.2,15,0.201,0.682,20.3,0.469,0.556,0.027,0.101,0.185,0.292,0.947,0.365,0.273,0.257,8,Skilled Forward,PF,9.07E-13,0.002987471,9.23E-07,0,0.000312246,2.49E-05,0,0.99667441,5.26E-12
2018djonesmia,derrick,jones,2018,mia,79,8.8,13.3,4.7,1.9,3.3,10.2,17.9,15.6,14,0.377,0.607,13.7,0.567,0.652,0.231,0.281,0.626,0.308,1,0.549,0.139,0.031,8,Skilled Forward,SF,9.09E-158,0.001364137,1.73E-25,0,0.00200422,1.93E-170,0,0.996631643,6.69E-35
2009ablatchewas,andray,blatche,2009,was,83,7.9,18.2,13.8,2,2.4,14.2,26.5,25.8,17.6,0.234,0.744,23.2,0.487,0.527,0.053,0.044,0.432,0.295,0.846,0.345,0.194,0.416,8,Skilled Forward,PF,2.75E-25,1.61E-06,4.36E-10,0,0.00153162,1.63E-09,0,0.996594077,0.001872692
2009jtaylorhou,jermaine,taylor,2009,hou,76,7.7,9.8,8.4,1.7,0.7,12,21.6,23.1,11.4,0.387,0.717,20,0.412,0.375,0.05,0.185,0.455,0.227,1,0.487,0.134,0.193,8,Skilled Forward,SG,9.67E-28,2.12E-08,6.94E-13,0,0.003458925,1.70E-07,0,0.996540543,3.40E-07
2014ahorfordatl,al,horford,2014,atl,82,6.7,19.8,18.6,1.5,3.5,8.9,25.5,22.2,21.4,0.146,0.759,21.3,0.547,0.789,0.088,0.037,0.806,0.306,0.909,0.286,0.213,0.463,8,Skilled Forward,C,3.90E-67,7.99E-17,9.68E-35,0,0.003471887,1.10E-29,0,0.996528113,4.12E-17
2015gdiengmin,gorgui,dieng,2015,min,83,8.3,22.1,10.1,2.1,3.5,16.9,18.8,16.7,17.1,0.428,0.827,13.1,0.54,0.712,0.131,0.035,0.65,0.3,1,0.387,0.197,0.38,8,Skilled Forward,C,2.07E-70,2.33E-07,2.98E-16,0,0.003516053,1.91E-45,0,0.996483714,3.17E-32
2011dcousinssac,demarcus,cousins,2011,sac,83,14.2,25.9,9.5,2.4,2.8,12.8,30.2,29.7,21.7,0.373,0.702,26,0.453,0.466,0.08,0.014,0.286,0.143,1,0.422,0.285,0.278,8,Skilled Forward,C,3.07E-132,6.42E-25,4.78E-83,0,0.003572467,2.50E-43,0,0.996427533,2.09E-24
2014gdiengmin,gorgui,dieng,2014,min,83,11.3,20.8,10.5,1.6,4.5,16.9,16.5,15,17.2,0.477,0.783,11.9,0.51,0.632,0.104,0.012,0,0.167,1,0.404,0.236,0.346,8,Skilled Forward,C,9.03E-114,2.06E-23,1.08E-75,0,0.003612011,3.04E-45,0,0.996387989,1.22E-32
2016whernangomeznyk,willy,hernangomez,2016,nyk,83,13.8,27.1,11.5,1.5,2.2,16.1,22.2,20.3,19,0.269,0.728,17.6,0.538,0.607,0.097,0.032,0.4,0.267,1,0.606,0.219,0.137,8,Skilled Forward,C,6.78E-111,1.54E-13,1.48E-54,0,0.003694526,8.43E-45,0,0.996305474,4.12E-24
2009jpowelllal,josh,powell,2009,lal,81,8.5,13.7,9,0.8,0.8,13.7,15,18.6,6.7,0.16,0.645,17.3,0.36,0.641,0.072,0.082,0.563,0.438,1,0.314,0.144,0.459,8,Skilled Forward,PF,2.30E-54,1.45E-14,1.24E-34,0,0.003705319,2.49E-24,0,0.996294681,1.57E-32
2016kolynykbos,kelly,olynyk,2016,bos,84,5.3,20.7,15.2,1.4,1.5,14.6,21.9,19,15.3,0.242,0.732,16.4,0.608,0.719,0.045,0.378,0.161,0.354,0.956,0.368,0.11,0.148,8,Skilled Forward,C,1.08E-13,7.64E-05,0.003688234,0,4.06E-08,1.62E-08,0,0.996235295,2.74E-09
2015rkellylal,ryan,kelly,2015,lal,83,4.6,23.7,6.9,1.4,1.7,9.4,16.2,17.9,10.3,0.362,0.685,15.9,0.446,0.72,0.027,0.248,0.216,0.135,1,0.242,0.188,0.322,8,Skilled Forward,PF,2.34E-35,1.81E-05,2.37E-17,0,0.003690247,0.000115829,0,0.996175834,7.55E-36
2016cbrewerhou,corey,brewer,2016,hou,81,2.5,11,9,1.9,1.1,12.7,12.6,12.9,7.5,0.194,0.727,11.8,0.541,0.694,0.07,0.414,0.638,0.234,1,0.383,0.167,0.035,8,Skilled Forward,SF,8.90E-23,0.00398523,2.87E-05,0,2.72E-07,1.10E-14,0,0.995985822,6.44E-17
2009jmcrobertsind,josh,mcroberts,2009,ind,82,8.3,18.2,13.5,1.6,2.2,10.5,16.9,15.3,14.8,0.26,0.5,13.8,0.553,0.676,0.185,0.158,0.217,0.348,1,0.5,0.137,0.206,8,Skilled Forward,C,1.87E-82,0.00248216,3.13E-16,0,0.001592109,4.75E-110,0,0.995925732,1.71E-33
2011jjohnsontor,james,johnson,2011,tor,81,5.6,16.2,13.9,2.4,4.4,15.1,19.5,20.2,14.5,0.222,0.704,17.8,0.467,0.505,0.091,0.116,0.417,0.317,0.895,0.396,0.166,0.322,8,Skilled Forward,SF,3.22E-36,0.003908346,2.23E-08,0,0.000193061,1.29E-25,0,0.995897338,1.23E-06
2018blopezmil,brook,lopez,2018,mil,84,1.5,15,5.7,1,6.5,8.9,20.2,16.7,14.6,0.169,0.842,15.7,0.613,0.649,0.057,0.651,0.143,0.365,0.952,0.173,0.101,0.075,8,Skilled Forward,C,7.63E-96,0.004155196,1.43E-34,0,4.69E-08,4.39E-51,0,0.995844757,2.26E-30
2015bdiawsas,boris,diaw,2015,sas,80,4.9,13.9,18.4,1,1.2,18.9,17.9,17,14,0.198,0.737,14.1,0.564,0.48,0,0.18,0.072,0.362,0.96,0.394,0.277,0.149,8,Skilled Forward,PF,1.22E-10,5.71E-09,1.07E-06,0,0.002003422,0.002184436,0,0.995811063,2.44E-14
2010tprincedet,tayshaun,prince,2010,det,81,3.6,12.6,14.4,0.6,1.3,7.1,23.1,21,15.1,0.168,0.702,21,0.486,0.485,0.056,0.098,0.765,0.347,0.971,0.204,0.187,0.512,8,Skilled Forward,SF,3.77E-20,1.45E-06,0.003116233,0,0.001129312,2.52E-10,0,0.995753001,2.33E-11
2014dgoodenwas,drew,gooden,2014,was,82,9.6,19.3,8.6,1.2,0.8,8.7,16.4,17,11.9,0.159,0.773,16.4,0.401,0.655,0.007,0.214,0.203,0.39,0.957,0.221,0.094,0.468,8,Skilled Forward,PF,2.17E-47,2.46E-05,2.23E-18,0,0.004241838,2.01E-19,0,0.995733515,7.14E-34
2014zrandolphmem,zach,randolph,2014,mem,81,11.2,25.8,11.4,1.6,0.5,12.8,25.9,24.3,19.5,0.32,0.765,21.1,0.49,0.477,0.011,0.021,0.1,0.35,0.857,0.402,0.289,0.287,8,Skilled Forward,PF,5.51E-48,6.53E-10,1.01E-20,0,0.004315668,1.78E-29,0,0.995684327,4.68E-09
2017jgreenmem,jamychal,green,2017,mem,81,10.8,24.4,8.3,1,1.5,12.4,18.7,17.8,14,0.227,0.721,16,0.499,0.583,0.111,0.26,0.417,0.339,0.977,0.447,0.086,0.207,8,Skilled Forward,PF,4.86E-66,0.004332833,8.36E-18,0,2.39E-05,2.92E-43,0,0.995643242,2.28E-15
2016jparkermil,jabari,parker,2016,mil,80,5.4,15.7,14.3,1.5,1.1,9.3,30.1,26.5,19.1,0.268,0.743,23.9,0.525,0.599,0.12,0.219,0.309,0.365,0.985,0.416,0.146,0.219,8,Skilled Forward,PF,1.91E-26,2.74E-10,6.83E-05,0,3.02E-06,4.63E-45,0,0.995507739,0.004420972
2017smuhammadmin,shabazz,muhammad,2017,min,78,5.7,11.6,3.4,0.8,0.6,3.6,19.9,20.5,9.3,0.256,0.71,20.1,0.422,0.535,0.099,0.157,0.368,0.211,1,0.322,0.388,0.132,8,Skilled Forward,SF,5.25E-38,3.43E-07,3.97E-09,0,0.004553684,3.23E-32,0,0.995445969,3.88E-28
2011toutlawsac,travis,outlaw,2011,sac,81,4,9.7,4.8,1.9,3.1,9.3,16.9,18.7,9.6,0.263,0.674,17.7,0.383,0.545,0.086,0.343,0.267,0.267,1,0.16,0.126,0.372,8,Skilled Forward,SF,1.57E-22,0.004431295,0.000104477,0,8.25E-05,2.77E-23,0,0.995381751,6.49E-53
2009opecherovmin,oleksiy,pecherov,2009,min,84,7.9,23.4,4,1,2.4,13.7,22,22.8,12,0.17,0.906,21,0.463,0.603,0.016,0.277,0.154,0.269,1,0.229,0.08,0.415,8,Skilled Forward,C,6.18E-27,0.004577042,1.76E-15,0,4.75E-05,5.35E-15,0,0.995375427,1.37E-10
2010sweemstor,sonny,weems,2010,tor,78,3.2,9.8,11.6,1.2,0.1,13.4,19.9,20.3,10.2,0.183,0.766,18.8,0.467,0.645,0.058,0.119,0.344,0.279,1,0.236,0.183,0.462,8,Skilled Forward,SF,2.29E-15,0.004098081,0.00033926,0,0.000253317,7.08E-11,0,0.995241888,6.75E-05
2012tprincedet,tayshaun,prince,2012,det,81,3.3,13.4,12.6,0.8,0.7,9.3,19.1,18.1,12.5,0.192,0.796,17.6,0.445,0.547,0.045,0.11,0.472,0.434,1,0.236,0.2,0.455,8,Skilled Forward,SF,3.02E-11,0.004517922,3.63E-06,0,0.000268249,4.12E-07,0,0.995209714,7.08E-08
2011adayedet,austin,daye,2011,det,83,2.7,15.8,9.2,2,2.8,14,17.3,21.9,7.1,0.189,0.814,20.2,0.364,0.567,0,0.273,0.226,0.21,1,0.137,0.106,0.484,8,Skilled Forward,SF,8.42E-18,0.00481226,4.01E-08,0,4.87E-10,4.58E-14,0,0.995187699,1.30E-15
2018mbagleysac,marvin,bagley,2018,sac,83,10.4,20.8,5.9,1,3.2,10.7,27.4,24.2,18.9,0.371,0.691,21,0.534,0.515,0.112,0.136,0.219,0.313,0.9,0.363,0.31,0.191,8,Skilled Forward,PF,6.21E-54,1.51E-12,2.95E-17,0,0.001010453,7.98E-42,0,0.995122703,0.003866844
2015jsmithlac,josh,smith,2015,lac,81,8,21.5,14.3,2,5.8,17.1,19.8,23.6,13.2,0.233,0.595,19.7,0.418,0.627,0.078,0.322,0.069,0.31,0.944,0.283,0.233,0.161,8,Skilled Forward,PF,2.52E-65,3.25E-14,8.53E-24,0,0.004907822,3.73E-38,0,0.995092178,3.65E-31
2016mkidd-gilchristcha,michael,kidd-gilchrist,2016,cha,79,7.3,19.3,7.4,1.7,2.9,7.4,15.9,14.6,14.3,0.314,0.784,13.2,0.483,0.707,0.065,0.015,0.444,0.111,1,0.474,0.129,0.38,8,Skilled Forward,SF,2.37E-136,1.91E-25,8.14E-113,0,0.005080409,1.41E-15,0,0.994919591,1.93E-48
2012jayresind,jeff,ayres,2012,ind,81,8.9,22.2,7.2,0.9,2.4,14.5,20.9,19.7,14.5,0.183,0.913,18.2,0.484,0.797,0.103,0.032,0.5,0.5,1,0.254,0.143,0.572,8,Skilled Forward,PF,8.27E-88,5.56E-11,1.75E-44,0,0.005110971,1.31E-42,0,0.994889029,3.65E-53
2018zcollinspor,zach,collins,2018,por,84,8.8,16.5,7.1,0.9,3.9,14.5,18.3,16.6,13.5,0.315,0.746,14.3,0.534,0.651,0.08,0.303,0.091,0.331,0.925,0.428,0.153,0.118,8,Skilled Forward,C,6.23E-41,0.005222763,2.45E-20,0,5.24E-06,2.18E-25,0,0.994771993,3.04E-09
2009djonesind,dahntay,jones,2009,ind,78,2.7,10.5,12.9,1,1.5,14.9,20.3,20.1,10.8,0.413,0.77,16.3,0.479,0.491,0.056,0.051,0.594,0.125,1,0.335,0.152,0.461,8,Skilled Forward,SF,3.08E-79,2.47E-35,6.96E-76,0,0.005232724,1.46E-08,0,0.994767262,1.35E-19
2016wreedmia,willie,reed,2016,mia,83,13.7,22,3.9,0.9,3.6,8.7,18.3,15.3,17.1,0.309,0.557,13.9,0.573,0.634,0.242,0.014,0,0.25,1,0.614,0.246,0.123,8,Skilled Forward,C,2.88E-194,5.79E-16,7.89E-65,0,0.005458223,1.05E-198,0,0.994541777,2.67E-47
2018wcauley-steinsac,willie,cauley-stein,2018,sac,84,8.2,23.7,12.3,2,2,9,20.3,17.5,18,0.343,0.551,15.6,0.556,0.786,0.279,0.003,0,0.5,1,0.594,0.27,0.134,8,Skilled Forward,C,8.71E-228,2.10E-19,3.37E-76,0,0.005637904,5.40E-279,0,0.994362096,8.74E-44
2011nvucevicphi,nikola,vucevic,2011,phi,84,12,21.7,6.2,1.3,3.1,9.7,18.7,19.6,14.3,0.117,0.529,19.2,0.452,0.648,0.041,0.027,0.25,0.375,1,0.309,0.271,0.392,8,Skilled Forward,C,8.24E-64,1.57E-06,1.95E-23,0,0.005716602,5.16E-29,0,0.994281833,7.57E-38
2012wbartonpor,will,barton,2012,por,77,4.6,14.3,10.4,2,0.8,15.1,17.3,20.4,9.1,0.21,0.769,18.2,0.447,0.633,0.071,0.21,0.415,0.138,1,0.382,0.194,0.214,8,Skilled Forward,SG,1.74E-34,7.21E-05,1.70E-20,0,0.005899538,6.65E-12,0,0.994028382,2.32E-16
2011jsmithatl,josh,smith,2011,atl,81,6.9,24.8,20.6,2.1,3.8,11.7,28.3,28.4,21.1,0.292,0.63,25.2,0.48,0.622,0.078,0.099,0.367,0.257,0.964,0.304,0.184,0.412,8,Skilled Forward,PF,3.68E-41,7.17E-15,3.21E-14,0,0.006120357,5.71E-25,0,0.993879355,2.88E-07
2016jmcadoogsw,jame,mcadoo,2016,gsw,81,8.7,12.9,5.2,1.9,5,12.3,15.5,14.6,13.1,0.359,0.5,12.3,0.55,0.85,0.291,0.068,0.25,0.25,1,0.59,0.188,0.162,8,Skilled Forward,PF,1.70E-213,5.65E-19,7.66E-61,0,0.006300645,3.70E-289,0,0.993699355,1.34E-55
2017klooneygsw,kevon,looney,2017,gsw,81,11,15.2,6,1.8,4.9,12,14.1,12.4,14.8,0.399,0.545,10.2,0.59,0.685,0.218,0.026,0,0.2,1,0.627,0.202,0.14,8,Skilled Forward,C,5.26E-152,1.56E-19,1.86E-57,0,0.006751643,2.39E-158,0,0.993248357,1.98E-27
2011xhenrynoh,xavier,henry,2011,noh,78,3.8,12.7,7.6,1.9,0.9,11.7,17.1,18.7,9.2,0.373,0.612,16.3,0.393,0.627,0.026,0.075,0.529,0.412,1,0.254,0.189,0.482,8,Skilled Forward,SG,1.50E-15,1.51E-06,1.96E-20,0,0.006727371,0.000122377,0,0.993148743,2.01E-15
2012lmbahamoutemil,luc,mbahamoute,2012,mil,80,7,14,6.1,1.6,0.8,13.9,14.8,16.5,9.1,0.334,0.571,14.4,0.406,0.667,0.024,0.098,0.838,0.351,1,0.467,0.135,0.3,8,Skilled Forward,SF,5.99E-34,0.006925042,1.15E-09,0,0.000173384,6.68E-09,0,0.992901566,2.12E-30
2017dhowardcha,dwight,howard,2017,cha,83,11,33.8,7.1,1,4.4,15.1,26.7,24.2,20.5,0.639,0.574,18,0.559,0.57,0.21,0.008,0,0.143,1,0.568,0.28,0.145,8,Skilled Forward,C,2.15E-153,2.75E-46,1.10E-82,0,0.00734316,7.01E-144,0,0.99265684,9.33E-20
2014jsullingerbos,jared,sullinger,2014,bos,81,10.1,20.9,14.2,1.4,2.1,9.3,24.6,23.6,17.9,0.182,0.744,22.6,0.494,0.521,0.017,0.26,0.054,0.283,0.981,0.268,0.222,0.249,8,Skilled Forward,PF,3.88E-34,0.007308247,9.72E-17,0,4.76E-05,7.34E-19,0,0.992644141,1.93E-14
2013aaminunop,al-farouq,aminu,2013,nop,81,7.2,21.2,8.4,2.1,1.6,13.7,14.6,14.3,13.2,0.277,0.664,12.6,0.496,0.674,0.087,0.097,0.625,0.271,1,0.453,0.204,0.242,8,Skilled Forward,SF,2.13E-50,0.007024596,1.46E-15,0,0.000435405,4.29E-21,0,0.992539999,4.89E-18
2014qacynyk,quincy,acy,2014,nyk,79,6.9,20.5,8.7,1.1,1.4,13.8,16.3,15.5,11.9,0.293,0.784,13.5,0.494,0.724,0.106,0.181,0.383,0.3,1,0.296,0.094,0.429,8,Skilled Forward,PF,9.20E-41,0.007618189,1.39E-08,0,2.38E-05,8.41E-36,0,0.992358025,5.62E-12
2017dnwabachi,david,nwaba,2017,chi,76,5.6,16,9.4,1.7,1.6,13.1,16.5,15.6,12.2,0.48,0.655,12.5,0.496,0.522,0.09,0.123,0.481,0.346,0.944,0.527,0.307,0.043,8,Skilled Forward,SG,7.17E-31,0.006360719,2.87E-07,0,0.00174133,2.05E-21,0,0.991897664,1.02E-22
2017dpowelldal,dwight,powell,2017,dal,83,8.7,21.3,8.5,2,1.7,10.3,20.1,15.5,18.8,0.43,0.719,12.9,0.656,0.828,0.251,0.195,0.155,0.333,1,0.549,0.156,0.1,8,Skilled Forward,C,1.13E-160,2.55E-07,7.39E-26,0,0.008326064,3.08E-219,0,0.991673681,9.96E-32
2017zrandolphsac,zach,randolph,2017,sac,81,7,23.7,14.9,1.4,0.6,12.5,28.7,27.6,17.3,0.14,0.785,25.6,0.503,0.403,0,0.193,0.143,0.347,0.961,0.229,0.286,0.292,8,Skilled Forward,PF,1.00E-14,8.45E-06,7.67E-05,0,6.81E-05,1.12E-16,0,0.991574513,0.008272182
2017gdiengmin,gorgui,dieng,2017,min,83,9.1,22.2,7.5,1.7,2.6,12,17.6,16.3,14.7,0.263,0.775,14.6,0.511,0.784,0.075,0.157,0.77,0.311,0.895,0.25,0.129,0.464,8,Skilled Forward,C,2.72E-59,4.28E-06,6.35E-20,0,0.008475497,1.70E-18,0,0.991520223,6.98E-27
2014cjeffersonbkn,cory,jefferson,2014,bkn,81,10,20.6,4.8,1,3.2,9.5,17.8,18.1,13.2,0.323,0.574,16.3,0.48,0.534,0.174,0.09,0.333,0.133,1,0.347,0.216,0.348,8,Skilled Forward,PF,1.10E-141,3.72E-14,7.19E-58,0,0.00885871,8.20E-93,0,0.99114129,3.24E-83
2016gdiengmin,gorgui,dieng,2016,min,83,8.1,20.5,8.6,1.7,3.1,12.7,15.6,14,14.2,0.253,0.814,12.6,0.511,0.782,0.079,0.065,0.721,0.372,0.938,0.337,0.177,0.421,8,Skilled Forward,PF,6.29E-56,0.008649375,1.49E-16,0,0.000231421,2.46E-20,0,0.991119203,5.06E-29
2015mspeightsgsw,marreese,speights,2015,gsw,82,10.6,19.8,11.4,1.1,3,11.5,29.7,29.7,17.1,0.25,0.825,26.5,0.439,0.803,0.05,0.136,0.097,0.387,0.917,0.252,0.147,0.465,8,Skilled Forward,C,5.29E-52,1.53E-13,4.18E-29,0,0.008942019,3.49E-25,0,0.991056405,1.58E-06
2015nvonlehpor,noah,vonleh,2015,por,81,8.4,19.8,3.7,1.2,1.7,14.3,12.1,13,8.6,0.183,0.745,11.8,0.457,0.528,0.129,0.165,0.304,0.239,1,0.417,0.191,0.227,8,Skilled Forward,PF,4.95E-84,0.006593882,3.61E-28,0,0.002464646,3.71E-47,0,0.990941472,4.80E-41
2011mgasolmem,marc,gasol,2011,mem,85,5.8,23.1,14.1,1.4,4.1,12.1,21.2,19.1,18.4,0.428,0.748,16.5,0.489,0.683,0.039,0.016,0.083,0.083,1,0.212,0.357,0.415,8,Skilled Forward,C,1.29E-161,3.97E-47,3.34E-138,0,0.009487011,2.01E-26,0,0.990512989,1.03E-83
2017klovecle,kevin,love,2017,cle,82,7,29.8,9.8,1.3,1.2,9.6,30.8,25.1,22.4,0.365,0.88,21.6,0.494,0.645,0.008,0.453,0.297,0.415,0.978,0.243,0.122,0.184,8,Skilled Forward,C,2.85E-18,2.33E-08,4.96E-08,0,5.05E-13,1.16E-18,0,0.9902628,0.009737127
2013bdaviesphi,brandon,davies,2013,phi,82,6.9,13.9,7.1,2,1.1,18.8,12.1,13.7,7.5,0.414,0.642,10.8,0.441,0.731,0.07,0.078,0.1,0.2,1,0.461,0.227,0.235,8,Skilled Forward,PF,1.23E-52,9.79E-07,5.84E-28,0,0.009883852,3.19E-12,0,0.990115168,4.22E-38
2014agoodwinphx,archie,goodwin,2014,phx,77,5.5,9.7,12.6,1.7,1.3,16.8,21.5,23.4,11.2,0.413,0.735,18.7,0.419,0.358,0.085,0.204,0.195,0.293,0.917,0.527,0.124,0.144,8,Skilled Forward,SG,1.22E-15,1.96E-13,0.007021659,0,0.00319502,1.38E-14,0,0.98971038,7.29E-05
2017ddedmonatl,dewayne,dedmon,2017,atl,84,7.2,28.1,9.2,1.3,2.8,14.3,19.5,17,15.8,0.18,0.779,15.1,0.595,0.8,0.115,0.296,0.461,0.355,1,0.281,0.138,0.285,8,Skilled Forward,C,2.39E-44,0.010369239,4.41E-06,0,0.000101529,1.69E-39,0,0.989524827,2.65E-12
2011hwarrickphx,hakim,warrick,2011,phx,81,7,13.5,9.3,0.8,0.4,13.9,23.2,23.4,13.1,0.55,0.768,18.5,0.429,0.534,0.128,0.056,0.3,0.1,1,0.311,0.256,0.378,8,Skilled Forward,PF,3.94E-103,7.86E-38,1.28E-75,0,0.010542985,8.02E-59,0,0.989457015,3.73E-38
2009randersonorl,ryan,anderson,2009,orl,82,9.2,16.2,7.1,1.4,1.1,11.7,27.9,24.4,18.1,0.211,0.866,22.2,0.514,0.418,0.039,0.544,0.227,0.37,0.923,0.33,0.034,0.093,8,Skilled Forward,PF,3.98E-22,0.010734928,5.47E-15,0,1.59E-08,2.18E-11,0,0.989265056,9.50E-14
2012mgasolmem,marc,gasol,2012,mem,85,7.6,18.9,19.1,1.6,4.1,13.5,21.9,19.2,19.5,0.364,0.848,16.9,0.501,0.654,0.038,0.016,0,0.071,1,0.221,0.311,0.452,8,Skilled Forward,C,7.21E-187,3.06E-56,1.29E-173,0,0.010932715,6.49E-28,0,0.989067285,3.61E-97
2015ocasspisac,omri,casspi,2015,sac,81,3.4,20.1,7.5,1.4,0.7,12,20.8,17.8,13.9,0.256,0.648,15.9,0.537,0.663,0.05,0.441,0.168,0.409,0.857,0.28,0.256,0.026,8,Skilled Forward,PF,3.40E-08,0.002903679,0.008016839,0,6.63E-06,6.56E-07,0,0.988848932,0.000223228
2016jsmithwas,jason,smith,2016,was,84,6.8,20.4,5,1,4.2,14.2,19.4,16.7,13.6,0.155,0.686,15.2,0.546,0.854,0.043,0.237,0.449,0.474,1,0.173,0.076,0.513,8,Skilled Forward,C,1.47E-41,3.97E-05,1.24E-20,0,0.01116684,1.25E-21,0,0.988793447,3.16E-24
2018rhollis-jeffersonbkn,rondae,hollis-jefferson,2018,bkn,79,7.1,19.2,11.7,1.7,1.7,10.7,20.3,21.6,12.5,0.376,0.645,18.8,0.436,0.712,0.045,0.101,0.714,0.184,1,0.47,0.292,0.137,8,Skilled Forward,SF,2.15E-47,4.22E-11,3.83E-21,0,0.011233403,1.64E-05,0,0.988750158,6.46E-14
2011dbrowncha,derrick,brown,2011,cha,80,7.3,11.6,8.5,1.8,0.6,10.5,19.1,16.8,14.7,0.345,0.667,14.9,0.535,0.621,0.144,0.059,0.792,0.25,0.833,0.499,0.095,0.347,8,Skilled Forward,SF,6.94E-85,8.96E-07,7.05E-30,0,0.011331508,1.88E-62,0,0.988667597,5.11E-16
2018jleuerdet,jon,leuer,2018,det,82,7.1,19.8,5.5,1.5,0.8,15.4,19.1,16.1,13.2,0.274,0.742,13.9,0.637,0.754,0.08,0.097,0.455,0.091,1,0.389,0.239,0.275,8,Skilled Forward,PF,5.14E-124,1.36E-36,5.75E-120,0,0.011667383,2.44E-28,0,0.988332617,4.09E-30
2010xhenrymem,xavier,henry,2010,mem,78,2,6.4,5,1.1,0.5,6.6,16.4,16.8,7,0.325,0.635,15.9,0.441,0.619,0.038,0.106,0.235,0.118,1,0.256,0.138,0.5,8,Skilled Forward,SG,1.02E-80,5.77E-15,1.57E-51,0,0.011888284,3.09E-05,0,0.988080844,1.03E-63
2016tjonesnop,terrence,jones,2016,nop,81,5.4,20,7.5,1.5,3.4,7.8,22.6,21.4,16.2,0.348,0.606,18.9,0.512,0.642,0.086,0.153,0.093,0.253,1,0.4,0.305,0.139,8,Skilled Forward,PF,3.25E-30,6.52E-11,2.09E-15,0,0.012330086,9.97E-25,0,0.987669914,8.89E-16
2015qacysac,quincy,acy,2015,sac,79,8.1,15.1,4.4,1.6,2.2,10,16.8,13.1,14.7,0.318,0.735,11.7,0.606,0.71,0.215,0.229,0.347,0.388,0.947,0.458,0.121,0.191,8,Skilled Forward,PF,1.95E-135,0.008355289,1.59E-26,0,0.004357355,2.31E-158,0,0.987287357,7.13E-28
2017dmurraysas,dejounte,murray,2017,sas,77,7,22.4,20.2,2.8,1.5,16.6,19,20.7,15.1,0.243,0.709,17.7,0.454,0.33,0.028,0.056,0.618,0.265,1,0.412,0.223,0.309,8,Skilled Forward,PG,1.58E-35,1.18E-12,4.91E-13,0,0.012256176,0.000474501,0,0.987269323,6.95E-14
2016jvalanciunastor,jonas,valanciunas,2016,tor,84,12.4,29.1,4.4,0.9,2.6,11.7,23.5,19.5,20.1,0.309,0.811,17.2,0.557,0.615,0.1,0.003,0,0.5,1,0.446,0.295,0.258,8,Skilled Forward,C,2.74E-96,3.76E-08,6.07E-45,0,0.012732309,2.64E-48,0,0.987267653,5.59E-29
2017tblackhou,tarik,black,2017,hou,81,13.4,20.9,3.7,1.9,4.8,18.4,16.5,15.6,14.3,0.496,0.46,11.7,0.638,0.824,0.315,0.087,0.273,0.091,1,0.717,0.173,0.024,8,Skilled Forward,C,1.96E-279,1.11E-27,3.94E-90,0,0.012948568,0,0,0.987051432,1.31E-55
2016jgrantokc,jerami,grant,2016,okc,81,2.8,12,4.3,1.1,4,9.9,13.9,11.8,10.3,0.447,0.619,10.2,0.523,0.631,0.154,0.367,0.553,0.377,0.977,0.379,0.129,0.125,8,Skilled Forward,PF,1.91E-94,0.00019282,2.88E-32,0,0.013567281,8.81E-81,0,0.9862399,4.09E-25
2014jleuermem,jon,leuer,2014,mem,82,7,21.7,8.8,1.1,0.9,10.5,18.1,18.6,11.9,0.216,0.627,17.3,0.467,0.781,0.062,0.106,0.345,0.241,1,0.319,0.143,0.432,8,Skilled Forward,PF,1.41E-48,0.014073967,1.31E-15,0,0.000117317,3.92E-14,0,0.985808716,1.21E-30
